datetime,dailyid,dayofweek,os,home_countryname,plmn,plmn_countryname,setting_currency,setting_language,setting_country,logtype_category,logtype_subcategory,accuracy,speed,estimated_speed_flag,course,estimated_course_flag,prefcode,citycode,mesh100mid,home_prefcode,home_citycode,workplace_prefcode,workplace_citycode,transportation_type,gender,longitude,latitude,previous_datetime,previous_interval_s,next_interval_s,distance_m,speed_calc_kmh,mesh1kmid,state
2018/10/02 3:53:00,f0e3850c57d4032dfc54b60b6819d9229655f9ebeab1f4091e3e770e2f77f25de6538bc81164e19987ff2bfdb5bc0ce2,2,Android,Japan,44010,Japan,,ja,,,,13.038,0,2,135.971,2,37,37201,5134401526,37,37201,38,38201,,m,134.070042,34.3434,2018/10/02 3:42:00,660,-300,0.1111951007,0.0006065187309,51344015,Stay
2018/10/02 3:37:00,f0e3850c57d4032dfc54b60b6819d9229655f9ebeab1f4091e3e770e2f77f25de6538bc81164e19987ff2bfdb5bc0ce2,2,Android,Japan,44010,Japan,,ja,,,,13.262,0,2,315.261,2,37,37201,5134401526,37,37201,38,38201,,m,134.070043,34.343399,2018/10/02 3:26:00,660,-300,0.09181059409,0.0005007850587,51344015,Stay
2018/10/02 3:09:00,f0e3850c57d4032dfc54b60b6819d9229655f9ebeab1f4091e3e770e2f77f25de6538bc81164e19987ff2bfdb5bc0ce2,2,Android,Japan,44010,Japan,,ja,,,,12.71,0,2,,,37,37201,5134401526,37,37201,38,38201,,m,134.070042,34.3434,2018/10/02 3:04:00,300,-660,0.1111951007,0.001334341208,51344015,Stay
2018/10/02 3:26:00,f0e3850c57d4032dfc54b60b6819d9229655f9ebeab1f4091e3e770e2f77f25de6538bc81164e19987ff2bfdb5bc0ce2,2,Android,Japan,44010,Japan,,ja,,,,13.265,0,2,,,37,37201,5134401526,37,37201,38,38201,,m,134.070044,34.343399,2018/10/02 3:20:00,360,-660,0.214665067,0.00214665067,51344015,Stay
2018/10/02 3:04:00,f0e3850c57d4032dfc54b60b6819d9229655f9ebeab1f4091e3e770e2f77f25de6538bc81164e19987ff2bfdb5bc0ce2,2,Android,Japan,44010,Japan,,ja,,,,10.926,0,2,135,2,37,37201,5134401526,37,37201,38,38201,,m,134.070042,34.343401,,,-300,,,51344015,Unknown
2018/10/02 3:58:00,f0e3850c57d4032dfc54b60b6819d9229655f9ebeab1f4091e3e770e2f77f25de6538bc81164e19987ff2bfdb5bc0ce2,2,Android,Japan,44010,Japan,,ja,,,,13.018,0,2,,,37,37201,5134401526,37,37201,38,38201,,m,134.070042,34.3434,2018/10/02 3:53:00,300,-720,0,0,51344015,Stay
2018/10/02 3:20:00,f0e3850c57d4032dfc54b60b6819d9229655f9ebeab1f4091e3e770e2f77f25de6538bc81164e19987ff2bfdb5bc0ce2,2,Android,Japan,44010,Japan,,ja,,,,13.129,0,2,126.188,2,37,37201,5134401526,37,37201,38,38201,,m,134.070042,34.3434,2018/10/02 3:09:00,660,-360,0,0,51344015,Stay
2018/10/02 3:43:00,f1051e084ab1b308e84cd4bf7cdc21c7d0df49a826231b1b874146605c3f0502c37b3eda11267d005a5cce392e682c58,2,Android,Japan,44010,Japan,,ja,,,,110,0.055,2,,,37,37201,5134401175,37,37201,37,37203,,f,134.019152,34.347594,2018/10/02 3:38:00,300,-1680,16.62757967,0.1995309561,51344011,Stay
2018/10/02 3:38:00,f1051e084ab1b308e84cd4bf7cdc21c7d0df49a826231b1b874146605c3f0502c37b3eda11267d005a5cce392e682c58,2,Android,Japan,44010,Japan,,ja,,,,17.152,3.313,2,140.295,2,37,37201,5134401175,37,37201,37,37203,,f,134.019049,34.347717,2018/10/02 3:07:00,1860,-300,16.62757967,0.03218241227,51344011,Stay
2018/10/02 3:02:00,f1051e084ab1b308e84cd4bf7cdc21c7d0df49a826231b1b874146605c3f0502c37b3eda11267d005a5cce392e682c58,2,Android,Japan,44010,Japan,,ja,,,,44.473,0.099,2,225.971,2,37,37201,5134401175,37,37201,37,37203,,f,134.019251,34.34769,2018/10/02 2:57:00,300,-300,5.457481951,0.06548978341,51344011,Stay
2018/10/02 3:07:00,f1051e084ab1b308e84cd4bf7cdc21c7d0df49a826231b1b874146605c3f0502c37b3eda11267d005a5cce392e682c58,2,Android,Japan,44010,Japan,,ja,,,,98.4,0.046,2,,,37,37201,5134401175,37,37201,37,37203,,f,134.019152,34.347594,2018/10/02 3:02:00,300,-1860,14.01984085,0.1682380903,51344011,Stay
2018/10/02 3:20:00,f19f6af711ad17ad9e8af14b0964a9494a5c6f970bd33f8efde2000dc11263ebd2214cb327de7bf8e9b8c1466d8e3174,2,Android,Japan,44010,Japan,,ja,,,,20.899,0.009,2,25.207,2,37,37201,5134411051,37,37201,37,37201,,m,134.127404,34.346316,2018/10/02 3:16:00,240,-420,2.330339556,0.03495509334,51344110,Stay
2018/10/02 3:50:00,f19f6af711ad17ad9e8af14b0964a9494a5c6f970bd33f8efde2000dc11263ebd2214cb327de7bf8e9b8c1466d8e3174,2,Android,Japan,44010,Japan,,ja,,,,14.492,0,2,205.207,2,37,37201,5134411051,37,37201,37,37201,,m,134.12742,34.34635,2018/10/02 3:40:00,600,-480,0,0,51344110,Stay
2018/10/02 3:40:00,f19f6af711ad17ad9e8af14b0964a9494a5c6f970bd33f8efde2000dc11263ebd2214cb327de7bf8e9b8c1466d8e3174,2,Android,Japan,44010,Japan,,ja,,,,14.492,0,2,,,37,37201,5134411051,37,37201,37,37201,,m,134.12742,34.34635,2018/10/02 3:27:00,780,-600,0,0,51344110,Stay
2018/10/02 3:16:00,f19f6af711ad17ad9e8af14b0964a9494a5c6f970bd33f8efde2000dc11263ebd2214cb327de7bf8e9b8c1466d8e3174,2,Android,Japan,44010,Japan,,ja,,,,14.333,0,2,214.577,2,37,37201,5134411051,37,37201,37,37201,,m,134.127417,34.346334,2018/10/02 3:01:00,900,-240,0,0,51344110,Stay
2018/10/02 3:27:00,f19f6af711ad17ad9e8af14b0964a9494a5c6f970bd33f8efde2000dc11263ebd2214cb327de7bf8e9b8c1466d8e3174,2,Android,Japan,44010,Japan,,ja,,,,14.492,0.009,2,,,37,37201,5134411051,37,37201,37,37201,,m,134.12742,34.34635,2018/10/02 3:20:00,420,-780,4.055972091,0.03476547507,51344110,Stay
2018/10/02 3:01:00,f19f6af711ad17ad9e8af14b0964a9494a5c6f970bd33f8efde2000dc11263ebd2214cb327de7bf8e9b8c1466d8e3174,2,Android,Japan,44010,Japan,,ja,,,,18.333,0.02,2,,,37,37201,5134411051,37,37201,37,37201,,m,134.127417,34.346334,2018/10/02 2:59:00,120,-900,2.48269399,0.0744808197,51344110,Stay
2018/10/02 3:58:00,f19f6af711ad17ad9e8af14b0964a9494a5c6f970bd33f8efde2000dc11263ebd2214cb327de7bf8e9b8c1466d8e3174,2,Android,Japan,44010,Japan,,ja,,,,17.6,0.008,2,45.144,2,37,37201,5134411051,37,37201,37,37201,,m,134.127404,34.346316,2018/10/02 3:50:00,480,-360,4.055972091,0.03041979068,51344110,Stay
2018/10/02 3:32:00,f1bf7ffd669c7972ea9e82ac04d44afc51e198a3d2c209b10e0dcb7fb317e86ac223abe6a0effc372fd24cea4f381623,2,iOS,Japan,44010,Japan,,ja,,,,65,1.58,2,,,37,37201,5134309490,37,37201,37,37201,,na,134.050795,34.333031,2018/10/02 1:44:00,6480,-6600,31.67453952,0.0175969664,51343094,Stay
2018/10/02 3:50:00,f2cd2e56a8095f32e80c0175f65aa452a1955a9c04a60ca3d68bf438f1033da4efeea0d248fb4b0c894419f933000d00,2,Android,Japan,44051,Japan,,ja,,,,16.9,0,2,,,37,37201,5133376818,37,37201,37,37201,,f,133.986186,34.301459,2018/10/02 2:49:00,3660,-3840,0,0,51333768,Stay
2018/10/02 3:05:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,16,0,2,,,37,37201,5134401464,37,37201,37,37201,,na,134.055479,34.346864,2018/10/02 3:00:00,300,-600,0,0,51344014,Stay
2018/10/02 3:00:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,16,0,2,,,37,37201,5134401464,37,37201,37,37201,,na,134.055479,34.346864,2018/10/02 2:54:00,360,-300,0,0,51344014,Stay
2018/10/02 3:15:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,50.087,1.694,2,115.839,2,37,37201,5134401464,37,37201,37,37201,,na,134.055511,34.346864,2018/10/02 3:05:00,600,-600,2.937817602,0.01762690561,51344014,Stay
2018/10/02 3:53:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,16,0,2,,,37,37201,5134401464,37,37201,37,37201,,na,134.055479,34.346864,2018/10/02 3:48:00,300,-300,0,0,51344014,Stay
2018/10/02 3:43:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,20,0.03,2,,,37,37201,5134401464,37,37201,37,37201,,na,134.055479,34.346864,2018/10/02 3:39:00,240,-300,7.288494111,0.1093274117,51344014,Stay
2018/10/02 3:39:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,50.534,0.111,2,320.257,2,37,37201,5134401464,37,37201,37,37201,,na,134.055524,34.34681,2018/10/02 3:38:00,60,-240,7.288494111,0.4373096467,51344014,Stay
2018/10/02 3:25:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,50.101,0,2,293.569,2,37,37201,5134401464,37,37201,37,37201,,na,134.055515,34.346848,2018/10/02 3:15:00,600,-300,1.816625877,0.01089975526,51344014,Stay
2018/10/02 3:30:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,16.4,0.012,2,,,37,37201,5134401464,37,37201,37,37201,,na,134.055479,34.346864,2018/10/02 3:25:00,300,-480,3.753477984,0.0450417358,51344014,Stay
2018/10/02 3:38:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,16.4,0,2,140.257,2,37,37201,5134401464,37,37201,37,37201,,na,134.055479,34.346864,2018/10/02 3:30:00,480,-60,0,0,51344014,Stay
2018/10/02 3:58:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,16,0,2,127.7,2,37,37201,5134401464,37,37201,37,37201,,na,134.055479,34.346864,2018/10/02 3:53:00,300,-600,0,0,51344014,Stay
2018/10/02 3:48:00,f3619083ac8831a38bf20bab100a66bb4b2eadb554d1846cbafd1eb0abe74d2de809623cf21326ff2e6bceb2a43b9385,2,Android,Japan,44020,Japan,,ja,,,,16.1,0,2,,,37,37201,5134401464,37,37201,37,37201,,na,134.055479,34.346864,2018/10/02 3:43:00,300,-300,0,0,51344014,Stay
2018/10/02 3:13:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:11:00,120,-480,0,0,51343086,Stay
2018/10/02 3:08:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:02:00,360,-180,0,0,51343086,Stay
2018/10/02 3:41:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:36:00,300,-360,0,0,51343086,Stay
2018/10/02 3:21:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:13:00,480,-300,0,0,51343086,Stay
2018/10/02 3:47:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:41:00,360,-360,0,0,51343086,Stay
2018/10/02 3:02:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 2:57:00,300,-360,0,0,51343086,Stay
2018/10/02 3:53:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:47:00,360,-600,0,0,51343086,Stay
2018/10/02 3:31:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:26:00,300,-300,0,0,51343086,Stay
2018/10/02 3:11:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,20,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:08:00,180,-120,0,0,51343086,Stay
2018/10/02 3:26:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:21:00,300,-300,0,0,51343086,Stay
2018/10/02 3:36:00,f371278944cce71eff391aa25296c50d9e238c7e8aae1c5b6db44688d61340a3eacf2b62334ca444b0a90fbb45d512f4,2,Android,Japan,44010,Japan,,ja,,,,16,0,2,,,37,37201,5134308684,37,37201,37,37201,,f,134.080744,34.323822,2018/10/02 3:31:00,300,-300,0,0,51343086,Stay
2018/10/02 3:14:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,50.006,0.027,2,240.295,2,37,37201,5134401443,37,37201,37,37201,,na,134.053771,34.345485,2018/10/02 3:01:00,780,-300,9.240056837,0.04264641617,51344014,Stay
2018/10/02 3:24:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,42.025,0,2,,,37,37201,5134401442,37,37201,37,37201,,na,134.053688,34.345438,2018/10/02 3:19:00,300,-300,0,0,51344014,Stay
2018/10/02 3:50:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,42.5,0,2,,,37,37201,5134401442,37,37201,37,37201,,na,134.053688,34.345438,2018/10/02 3:45:00,300,-300,0,0,51344014,Stay
2018/10/02 3:01:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,82.5,0,2,,,37,37201,5134401442,37,37201,37,37201,,na,134.053688,34.345438,2018/10/02 2:55:00,360,-780,0,0,51344014,Stay
2018/10/02 3:29:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,42.025,0,2,,,37,37201,5134401442,37,37201,37,37201,,na,134.053688,34.345438,2018/10/02 3:24:00,300,-360,0,0,51344014,Stay
2018/10/02 3:35:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,42.025,0,2,,,37,37201,5134401442,37,37201,37,37201,,na,134.053688,34.345438,2018/10/02 3:29:00,360,-300,0,0,51344014,Stay
2018/10/02 3:19:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,42.025,0.03,2,,,37,37201,5134401442,37,37201,37,37201,,na,134.053688,34.345438,2018/10/02 3:14:00,300,-300,9.240056837,0.110880682,51344014,Stay
2018/10/02 3:55:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,42.025,0,2,,,37,37201,5134401442,37,37201,37,37201,,na,134.053688,34.345438,2018/10/02 3:50:00,300,-300,0,0,51344014,Stay
2018/10/02 3:40:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,42.5,0,2,,,37,37201,5134401442,37,37201,37,37201,,na,134.053688,34.345438,2018/10/02 3:35:00,300,-300,0,0,51344014,Stay
2018/10/02 3:45:00,f375b2a84be6aa2faff41a3bad3b1116c19a36c2c4be7d9100f97d0573c195db6bf1200d4174431ca264d3a72a7e5f10,2,Android,Japan,44010,Japan,,ja,,,,42.025,0,2,,,37,37201,5134401442,37,37201,37,37201,,na,134.053688,34.345438,2018/10/02 3:40:00,300,-300,0,0,51344014,Stay
2018/10/02 3:07:00,f398a839311226316aca87ce1be9df8422afbd8e72c8e94546a700b048a519ddd204a7ecfd4a0f6b0eb235225de8adec,2,Android,Japan,44010,Japan,,ja,,,,14.468,0,2,,,37,37201,5134307315,37,37201,37,37201,,m,134.044058,34.309548,2018/10/02 3:00:00,420,-300,0,0,51343073,Stay
2018/10/02 3:33:00,f398a839311226316aca87ce1be9df8422afbd8e72c8e94546a700b048a519ddd204a7ecfd4a0f6b0eb235225de8adec,2,Android,Japan,44010,Japan,,ja,,,,14.468,0,2,,,37,37201,5134307315,37,37201,37,37201,,m,134.044058,34.309548,2018/10/02 3:27:00,360,-480,0,0,51343073,Stay
2018/10/02 3:48:00,f398a839311226316aca87ce1be9df8422afbd8e72c8e94546a700b048a519ddd204a7ecfd4a0f6b0eb235225de8adec,2,Android,Japan,44010,Japan,,ja,,,,14.468,0,2,,,37,37201,5134307315,37,37201,37,37201,,m,134.044058,34.309548,2018/10/02 3:41:00,420,-360,0,0,51343073,Stay
2018/10/02 3:18:00,f398a839311226316aca87ce1be9df8422afbd8e72c8e94546a700b048a519ddd204a7ecfd4a0f6b0eb235225de8adec,2,Android,Japan,44010,Japan,,ja,,,,14.468,0,2,,,37,37201,5134307315,37,37201,37,37201,,m,134.044058,34.309548,2018/10/02 3:12:00,360,-540,0,0,51343073,Stay
2018/10/02 3:41:00,f398a839311226316aca87ce1be9df8422afbd8e72c8e94546a700b048a519ddd204a7ecfd4a0f6b0eb235225de8adec,2,Android,Japan,44010,Japan,,ja,,,,14.468,0,2,,,37,37201,5134307315,37,37201,37,37201,,m,134.044058,34.309548,2018/10/02 3:33:00,480,-420,0,0,51343073,Stay
2018/10/02 3:54:00,f398a839311226316aca87ce1be9df8422afbd8e72c8e94546a700b048a519ddd204a7ecfd4a0f6b0eb235225de8adec,2,Android,Japan,44010,Japan,,ja,,,,14.468,0,2,,,37,37201,5134307315,37,37201,37,37201,,m,134.044058,34.309548,2018/10/02 3:48:00,360,-360,0,0,51343073,Stay
2018/10/02 3:27:00,f398a839311226316aca87ce1be9df8422afbd8e72c8e94546a700b048a519ddd204a7ecfd4a0f6b0eb235225de8adec,2,Android,Japan,44010,Japan,,ja,,,,14.468,0,2,,,37,37201,5134307315,37,37201,37,37201,,m,134.044058,34.309548,2018/10/02 3:18:00,540,-360,0,0,51343073,Stay
2018/10/02 3:12:00,f398a839311226316aca87ce1be9df8422afbd8e72c8e94546a700b048a519ddd204a7ecfd4a0f6b0eb235225de8adec,2,Android,Japan,44010,Japan,,ja,,,,14.468,0,2,,,37,37201,5134307315,37,37201,37,37201,,m,134.044058,34.309548,2018/10/02 3:07:00,300,-360,0,0,51343073,Stay
2018/10/02 3:00:00,f398a839311226316aca87ce1be9df8422afbd8e72c8e94546a700b048a519ddd204a7ecfd4a0f6b0eb235225de8adec,2,Android,Japan,44010,Japan,,ja,,,,14.468,0,2,,,37,37201,5134307315,37,37201,37,37201,,m,134.044058,34.309548,2018/10/02 2:55:00,300,-420,0,0,51343073,Stay
2018/10/02 3:17:00,f3a5a766c3332064c6d2438a6d06371b63ee0e252caa5703d75b187400dfe6daf82145ff4e46a94ba91e4d4052212e85,2,Android,Japan,44010,Japan,,ja,,,,13.727,0,2,,,37,37201,5134401383,37,37201,37,37201,,f,134.042244,34.348422,2018/10/02 3:04:00,780,-1800,0,0,51344013,Stay
2018/10/02 3:47:00,f3a5a766c3332064c6d2438a6d06371b63ee0e252caa5703d75b187400dfe6daf82145ff4e46a94ba91e4d4052212e85,2,Android,Japan,44010,Japan,,ja,,,,13.727,0,2,,,37,37201,5134401383,37,37201,37,37201,,f,134.042244,34.348422,2018/10/02 3:17:00,1800,-1860,0,0,51344013,Stay
2018/10/02 3:04:00,f3a5a766c3332064c6d2438a6d06371b63ee0e252caa5703d75b187400dfe6daf82145ff4e46a94ba91e4d4052212e85,2,Android,Japan,44010,Japan,,ja,,,,13.727,0,2,,,37,37201,5134401383,37,37201,37,37201,,f,134.042244,34.348422,2018/10/02 2:43:00,1260,-780,0,0,51344013,Stay
2018/10/02 3:26:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,51.456,0,2,,,37,37201,5134306566,37,37201,37,37201,,m,134.070913,34.305089,2018/10/02 3:21:00,300,-180,0,0,51343065,Stay
2018/10/02 3:06:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,51.456,0,2,,,37,37201,5134306566,37,37201,37,37201,,m,134.070913,34.305089,2018/10/02 3:01:00,300,-300,0,0,51343065,Stay
2018/10/02 3:57:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,13.646,0.001,2,,,37,37201,5134306566,37,37201,37,37201,,m,134.071131,34.305548,2018/10/02 3:49:00,480,-300,0.6442077943,0.004831558458,51343065,Stay
2018/10/02 3:42:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,13.615,0,2,34.907,2,37,37201,5134306566,37,37201,37,37201,,m,134.071137,34.305552,2018/10/02 3:37:00,300,-360,0,0,51343065,Stay
2018/10/02 3:37:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,13.615,0,2,,,37,37201,5134306566,37,37201,37,37201,,m,134.071137,34.305552,2018/10/02 3:32:00,300,-300,0,0,51343065,Stay
2018/10/02 3:21:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,51.456,0,2,,,37,37201,5134306566,37,37201,37,37201,,m,134.070913,34.305089,2018/10/02 3:16:00,300,-300,0,0,51343065,Stay
2018/10/02 3:49:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,13.469,0.025,2,120.741,2,37,37201,5134306566,37,37201,37,37201,,m,134.071125,34.305551,2018/10/02 3:48:00,60,-480,1.613981182,0.09683887091,51343065,Stay
2018/10/02 3:32:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,17.614,0.248,2,,,37,37201,5134306566,37,37201,37,37201,,m,134.071137,34.305552,2018/10/02 3:29:00,180,-300,55.44240493,1.108848099,51343065,Stay
2018/10/02 3:48:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,13.701,0.002,2,249.205,2,37,37201,5134306566,37,37201,37,37201,,m,134.071141,34.305557,2018/10/02 3:42:00,360,-60,0.666406353,0.00666406353,51343065,Stay
2018/10/02 3:01:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,51.456,0,2,,,37,37201,5134306566,37,37201,37,37201,,m,134.070913,34.305089,2018/10/02 2:55:00,360,-300,0,0,51343065,Stay
2018/10/02 3:11:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,51.456,0,2,,,37,37201,5134306566,37,37201,37,37201,,m,134.070913,34.305089,2018/10/02 3:06:00,300,-300,0,0,51343065,Stay
2018/10/02 3:29:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,51.456,0,2,25.881,2,37,37201,5134306566,37,37201,37,37201,,m,134.070913,34.305089,2018/10/02 3:26:00,180,-180,0,0,51343065,Stay
2018/10/02 3:16:00,f3b619e554efe8fff911d87fef2082748745beb5263f4245d183c69dbd1d151c8c66c712a10348a99b3489622d002658,2,Android,Japan,44051,Japan,,ja,,,,51.456,0,2,,,37,37201,5134306566,37,37201,37,37201,,m,134.070913,34.305089,2018/10/02 3:11:00,300,-300,0,0,51343065,Stay
2018/10/02 3:18:00,f3b8f6c75095617e41e56fd85a7605e8ff47a60f0f6f694ba6e6157e7a2cb46dfc8564e9012a93f35fd53c2683e007ec,2,Android,Japan,44051,Japan,,ja,,,,16,0,2,,,37,37201,5134403721,37,37201,37,37201,,na,134.089653,34.360232,2018/10/02 3:11:00,420,-660,0,0,51344037,Stay
